NU_INSCRICAO,NU_NOTA_MT
47c56b81cb75952158cc58ac1dba1c6adec1e441,468.472
19df9feceee051f2b3466617bd4969688049c530,449.887
5128a1a7c4743109ace5dcfd42879ee999290536,445.483
396393b00220c19d1da779dd40277ab033825c5b,457.748
aa3c70232b75e6699d4fddad8278b785019de599,495.263
23fe757306c647c997ddd80b681ee7cdd693ed0a,439.045
8338d85c01042aa8d043b4f004e1051b7dab9385,423.471
1ae3591562a76ac63d7f8edf9113a2eaad373539,495.172
4fd659b8ab4ac00f9233609c32a6f735b909493e,437.458
97c20f6f8377abce03e1a8e94f3e9428a7692d5a,684.498
71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2,468.697
eb72e93988532c686581729e39b8b969e8fe11f9,479.278
f8b9cf59ba045595c2635ca232e74e417468054f,461.554
e2867649339be49075bcc34446b27b84685df132,540.712
a684d0f8cbd3951c1aa7f0eb17207255da6a5342,429.779
4b83e292acd8b9b0ff3f73d2d76786c668346b02,626.25
f220f1ad2b33afcbe62e6d7110acbf8f33611643,416.745
8e397c184b99d98a6321ece206c14e060259f972,451.747
007d54236b259073657f2ec22ec77f01f53cc845,411.19
b821047b68fddf477c463a21d71311fe8dfeb73a,596.288
fc00ce0aa1e7031be87c6e596b3d2e3b7bfc718d,442.952
7b96070e1fe3a1949cabd1a19ed516f51f4d0cce,430.992
0031a184b641879da21aa6b20afe7fe981cbd0b9,436.758
3b6f2590bb08848ae5b7cd08a41d1cc6a628c1f6,794.081
f0527e3f10cbf275c69eda7ebf7e521f74723644,464.458
dbb9805d453e8be32d844ff35ab54818f1862c4a,426.284
c063002d93b60b03895b07efdfb49981c0aa74cf,567.788
79a82427efed350356cfde73470641b0143931af,483.92
998dd43e87b4e1a075aa5af92a3dd5aa644b6710,441.874
b6896311e1e6509aa201bb98af9d59a9f92ae26d,490.735
cdbc37753e75ff9e9084f74b9ea32790dc3021c8,535.397
1ff27016f59accc6db15f32efc63c1e359c2e640,481.986
70f54399076674b5788c25a4f91590eef521c586,475.043
c9c74863e650894c407ecff2e859d545add51127,440.981
5a620d93a07732b713ce1c5f8b1207fe4ddc2db5,474.11
adb2c4c81f38b46232c14ba76031de8e4d932bfd,435.548
ee5f9994df3331cf0df76303584bab4070a28d0d,502.629
f1188bd78bb2caf3b243095a7efa21a90b455323,528.197
469a2496f12cda71984b4783186e4a81ddc66d05,428.826
53aff6504cf05345877577b392df1e6d3495f96c,455.702
c93e7b3dbc68c73e8b971c76348d35b6ab96f832,538.429
16e35b093d462f16bca8f46ef05907d7674171b5,412.957
39eb70c2dee43187cd0c1e31a3ea9c4c9da6bcc7,450.682
61d98e628e77be0d8884ce8f3108afc6ae7c5c03,511.054
603cdac3e2637a1775d0835a35b1824a66d6f159,492.141
729dbf9ac607943285cf9cabf80503f9e1112cb0,681.415
6553371b304d9effccd011d3ed11f852354b335c,474.813
dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,463.626
6b11913937224ba8eac6c17003a30e9d6939b6a3,428.971
11cca4c8990d674ff1a5e26fe0040669e61a0233,436.99
7cc229b6a8bfb19b7018bb362188dd9bf985cddb,433.421
569fff7fa6d66e6a99c21bd650356b830ee82ff9,518.562
d974c6fd7a7c8a43b2aded4a925119b6d56468a8,477.053
96c92d668b7c3585d4ca225dc2ba2d2f61a83f77,564.399
01f7730894bdc452e3477d93e3c54ff415b61111,469.366
5ec28648c95c2da89e5d8edceef07e9f93cda87a,448.106
c72b158cced5274845a6dd714599314634bb6c48,417.734
c48bba8ca267525981be488ff4e86cf050164a39,462.578
f34a161eeb0416fc4b417e93ce97909636c524a9,672.516
c1879190680836a87f332da038342397e16c5ccf,445.295
6cfe37fe7376f0d2f9ee084516700cfb9c5baa2f,497.744
92b5684e2a99a7a6a2d20d8edbda70fb9b15e9e1,472.471
9bd47b6835215e353d16c1dfa6c03f4c3b2f9e1f,634.085
9ed6c9c343caea90c23c8852d6a1d36e231bbc7c,431.515
8833c7ba011d13481b959f08f6c7cf30a1556c6d,427.161
f3ef288fa31afac3b0ca3aa433d13e272fe00266,478.45
dd2d48e442be679f4ea26a306395cd883b62adf9,471.386
2689bd93b7eeaf6477323172ff564376bbb01a61,435.954
05cf942d421a1328096dd41aa129871a0f151617,447.848
75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c,460.868
cdb9efbf46b74930f814ed3315298d246112432a,558.206
d223498de0171aa5a893a630d50d64cdd6c3903b,540.602
c8a54292e1a0f01824920b5ecef0ed73117c82af,445.277
e965f4dc22429c93fe5ba5f45cb4d811697c7dd1,442.956
94e57ce9bdc898ebd57e1977d10ec1a4b1016f5a,541.872
b083c91a03a467c488143daae73bc1ca6c67eaed,433.455
e045a78dd6d3a80cdb933c2c633235f9400d935e,451.654
9c03ec51a87204ffc1879e6b7a4dac8cd3d35a9d,475.354
06dcdcbccf054a131e22e893c4ef13c5c55e95c6,503.524
6d92d2501c29777b1ee946549b4c68855dcaf846,476.476
7510c5fb8ba3e4f346c13e2864fe1b980d4a8ff0,555.03
40f78aa7da9ceea65c094319f607534e9b30365e,461.911
1d24aa3d5981652501dfaed0536c6a7268269e42,510.901
e172fa5f93736178e35f574e8c2ac09d5191ef51,435.655
ad12d43e69656e89951352925b1783b8f52e461a,527.099
baef769fe1e7fa60a51d42aecf92b955d4b897ea,434.855
d0dde3b886beb447747030ffc5e4df503c77ea06,466.237
5e72d4a95f175b0f3b54cc41d54beb6574bae90f,433.86
8e19e5d730aa06ec06279e0b711954526ac5fdf0,525.702
930aa8888d9dfc515a1c1d862bb5e0008fa3fb37,474.126
5132afe537cc020677fc257025ac2197ec8f4f76,421.392
4800ed1c53611d0b9722bb55f2b5eb411d9810f2,484.693
d241980523994e8163acc9fa7535cb8a2f4581c2,473.653
5bc9f56113c15fb72b540e78b9ed76e84a6bfdd0,474.416
d53d367385fdeebd4755f504ce0b52c08212e2cf,490.982
43345fa824e2d2e14c9e55ef4203fa7281384d08,456.825
91715815e6d1a2fd369379aa2451e4d535f000ad,821.732
fedec1c68a8209fbd9d61deb68b5758092e988b6,470.766
595b7e5edb003a28180a8b0d017b3cb0133ea763,438.374
8f211dc328e1b6fd9dbc8a3e9599bb952273aa69,469.926
46a697f4c8e3f21cde73ea82e859032ba778c4a7,552.954
b04f5a32926fa64f940dfc5b37827973e1ffdab7,417.736
4e52b73e91be41ec437fe105497c6fa4b2d9c2bb,425.833
b02a44458d192e2b88fc6a22f10b76564289b3bb,529.939
0672bbae643d4a999853d5fd1f3a4341848b8525,445.23
dbc2ffa058d03823310bd5a22ffcaaa9e164f059,489.544
9ea8936fc4032e7ac564d3fb19c7eec9b82b4833,527.592
c0c1b0a9bb9f86fe701ea75200255f2841612546,485.531
95771cfcb7feb9cd8ede0dc51ef60cc6ca31398b,469.928
c66ecaee41d08c2aed17688c67f41ad749dd7e08,573.081
b337af487f7962a13cd01ff46a8ad018c36aae13,581.098
838819e380664b54ce26c5a374fa00d5a09f1f66,512.376
1254edf4a16f9986b6035a98f4739a46bd445cec,476.809
659a8a61d89abbdf4ec2b6021bd828ead0d45a7e,443.683
8d8a4d18a9e48040f2d060fdebd2bf38ee6331d4,480.937
ba3b8c7ad441d5ab525a57750951c6008c9a0ce2,460.349
0b2bb0d770a048460635524280814fa93d61e2d9,462.41
3d37ebd4442995d8706e2b61a82e24be7810ba60,489.854
71ebd4766a377b3136bf240effab3c4a21c1d160,472.403
70a452eb2468fab6734007b7fbca04d798a577d4,693.575
3aed699de60252c5890ae5aa8e9ee0e04762d950,417.82
b4d92ef68697a52731950962efeef7732c598a29,479.368
a6dd59fbc6a31fd154ec1b42f8d32b2b0f68d01e,438.54
b0e6d9a800c6161f19982d3a2ca923369d426c3a,455.653
0ba051d8db0608d22aa3afd1141b99096a3f1f01,469.736
010f40757d0121c336eee26020c320b7cd22c8bd,445.38
bb012421e88a0ee1ba5eae1844981ead4ad0de14,633.02
d00b2982cdf0b6e90a5f9dbe24eae5ffabeea87d,530.813
84e64a158420dd8ed7712f200ece7060dd8928b9,462.821
4a587b231549cf4dd9e8d8a6e670b1e6000cd5d8,446.578
5f15c7c62ed22711e914ad1a88b7ffb0d207ca99,453.697
75b3ea3112b7c010512672e211971e1bc28e1c02,429.847
5516df900f8b8146759765865b547d4101610fd6,373.661
2b3061ad2a0578e77b7ff7fa71161138e4cc03cb,447.7
39afaf1c7ac2609fb67d2a82420917b00cf6d8af,444.498
5951cc578661069e16579472bc48423cd559131c,452.074
2c4216eeeab41b8b2359c0093d08fec4c095c0e3,418.751
226bc79b8748d5b9e71f04f7e08f3ce22b2ba5fd,481.971
d5f020b8dcb4244a02412bbbe8be8ac0f9864a65,470.294
4eb012933907d41c6a44cd988caef09980ac4115,445.658
b0fe66a054153433ea939280a03b6078ecf5627b,448.884
cbb7cffc69dd02f933ea1ddaad430d855c41b92d,512.435
d047b5c1e7ebc3a0fc980bd89925a88eb60c3a95,474.123
7e859ae82a9d17b86d86d99eda6e5d686c038674,485.067
91af1ad89f229ba526ec92b2723983e53ba52476,509.329
4b087a8143279d52ae9e2d5e032c6b63489c2fca,582.572
92604e7c9df4b24677b55884f8331b86e058994b,546.71
db41f8e8f96de2f4bbba079fc9fcab78811a3589,439.177
528153c48ecb0f3be045b1089d4561e420d23789,629.319
129a144075139d67277018fe820d4fc707e21a35,451.016
1dcf3e435f6781415282f87c5aa126be69fc8370,501.476
f011c4b90ed283985dfb7970cf469c169981545b,452.884
80ae8a9263ab2dbb2b8594814807e70a6c300ec2,504.487
2dc8d7a62f3cf7e88d740a13378b5f03592da235,469.103
ce11a825c9d7995c37f8904cd25933a0ee3cefd3,471.539
83a6c61e846e60f0ad2b5992aaf8ea5c9114952a,492.482
96c1719829492a177943eb30b1d36a03632f2486,431.006
2abaa7d3759d277dd920da6e8099939c1f794be0,695.909
d85e8440d362a210b00897420c938f305e036fa3,455.519
28b79219833b86a583f6f39b6c18ef47e60a4938,458.189
caa68a3360ee208ecbf043899bcc1c602fdf8b67,425.624
5c9d188e145b935bde1da2a0de0b35321c7bb272,436.559
39de7b7dc1c52dd45dbe223a0a59658a5431363a,461.927
bf05715519b1e948cc6b5b56672733b370cb11c4,479.664
964348513599cff01cda30441227c8fb7aaa3918,442.092
0354ab5c76efd93f7718e64f89e1af479ca6e37b,456.13
60562c040b6735756c31d3d53801bf0c968f036d,414.888
d05bf966ff1ab2ac3aa0620fb7b9f46b9efe36f9,425.399
76a579eef67261654c12a3b7057b364682b91d01,443.077
b1ef1322d2d6e5b8c7b8ca2976536d9f886c4f9e,466.66
a43b01b95c09f7b1887f668e50fea5986efe7122,513.185
b1d9b94df65e67a5d52c55a0708839264d2488d5,457.132
68989abd3f0388b6835c6cfe2c6115bbb5d658fd,511.905
f15c5edca1932004fb70d8779fcc2d0fb5526804,438.728
338916b4c428b53df39d8903eb484c026fab0fab,457.799
508fb8507c33a15fb4655b07cf9d86a2f324fad5,523.744
6d4bee056abcea733d36060113427081daae72d1,838.074
a032c86d0903ec6cb708ee26590cc06c29a2a490,498.795
72abb9585ff5fad1e243d34c7d1ad69e5ead1f5f,658.524
f7fe5ca92fc675604a80acb04247d1ec2d40e066,440.449
fc5b56b3712d7c98ce1caf52d085c5e7ffa4a06b,633.124
31d8d7b803ec6856465de2b6549994a2900a7fa8,439.081
05c1f2b2273688b2bcb99e6c3ae64e85ade9a0fe,454.165
a01e0c6a668906165e58e67f4cb832b4f6f76ffe,423.373
ae5c5d5c814e086c7b7de4c3dab4e6758525f777,517.528
93f6002c174ea7b386b1a909d97c9cc8f20e33b5,448.976
3c9a334da41db15852294edfa891312f5999a74e,638.466
d2c2bbfac45a0b703f1b210d57c7fd27d76a17ed,463.771
9b2ec04e55645942f7cbffe895f18dade1c4bb98,444.649
dc9aac8ce495d0bc5199cdba4aeca815e2180f0f,435.058
2d7302dc7ff97f99ed1e2445f2b0f280c181c91c,623.032
5b0ed5b582de51c6377b545ba47ee47a1e1a57da,460.266
27d52323a6cd30cbaad5a3c56dd486e50868c054,474.732
18a653046a82a4c5cafbb1bcd27cb5b0f8875292,480.584
8d335794a40dd8b2cd2a63b7befb612595ac9b33,461.978
8bae38d71e416109afeb44e44f049ca05063b32d,495.299
5aa3f595cedc6029676923a0ced951c763eb759a,461.378
9711deaac163efb67ebb06a389676b2aa97279bd,558.131
05b619d9bc82a73a3f9bc2082fa915e9983dcd6c,407.047
0dd10002ef9464b50cd3983b09c92a4ae2c60c52,466.414
a840fedf36ad6c7f853464941bda69f24e561ce6,603.289
67855ef6e11f5d2c69aeca430ff04b83a97d045f,533.736
fc42f6eed5bea0d1eaac96e20b83bb9afa669cd6,538.646
5573260fce2f2f53f9db0eb39bd1e9c87cbe9ac1,462.686
554b003cb381ad55a7aaa8a62aae6e06422eeccc,422.93
4409fc9023f525d75d824b0f95e2a96ded508c1e,432.602
b3f9eb3a0ba6f92b8373f4d1a1491e62f69ff52d,446.487
339eae574442eb2feadab346359cfff9c94d7fe3,477.155
95219ba812d70258c1c49c49332a1c15428b2ac8,588.039
d1452e2825da3da9ce4809e9ff1c6a7377e31bd6,426.07
1692c679d7772327a03e4a0876288f7b93f154b5,542.593
62d2c02c9dd4acf91ae91dfd8fa781203bc9fc2f,425.163
5546918b748940cb4bab283c64d31e9ee994c62a,660.102
9a41903af416102abc04818e991da5d445eec71f,443.132
eead7cec76f8c664fe2eaf1de17c4d4b20396c81,427.518
153fa858e944b08dd072f907c4401d31068c530b,521.023
95c55f3a9c01e36da49a2bcb5a32428885481174,467.116
0d6e25ccfedded4c38caa1ffc259800b28f13de7,440.246
619ba88fe59ab61fc3fd6f634f1a225937a2dddc,472.392
ceb0286dda0ef14cc1d61268c3b74c9cb4f30ea1,487.403
978de2f730ba3896d05e7a686c947f31f7302c24,427.477
b4db18a0fd7287a039b6993dd72f89dfa14a2e40,450.236
3006e43d450c8dea4fa623cd8ca77a073bfff1f9,445.258
096c60e489ee4b472413b3314b29d40d6c448a4d,585.258
c23027593c25c62587d6fc1bf61120f8d76ed0d3,485.561
08294394882e3ebf3de26f13ef4c9914ecc9cf97,429.001
a57d893c8ae0a2ddceefb6c117e28d2e86070fc3,474.946
274ae35270dd91c50510ceb8406a7cda3790822c,496.11
d0dd165443558cd766839a27fd916afac1a30b2a,412.661
74b248a09e46df7999d7550e8a996eb8f1688cd0,602.223
091070cbbf4136b1b6ae25fc5ab5462276849486,531.242
03bff6d8599a17ba9c58824ed92d39e952eef74f,449.955
030319ee21c3366af809e1d2fd6e3b755d1fa82f,480.445
3363f2e16d453f013d2eb6b7e9906c9f1a009ac1,432.41
b0138e0a521c3051655d1b721098d5f52e1835f7,424.739
a298ff0e51742a305f9efcff3b2078274cb2d6b2,581.484
1ea82fc649ff450e9b4c75f1af7ba8591b6e3d29,475.205
dd157c374fcd3b4cfe8113af00b8df78396ceb70,457.504
2945f1ff8c80821c207e7880f784b841ae3ddc12,448.487
252196dbc78f0404b9b522b277013b121eaa8bef,420.279
e1cc4e163c273fdf972173732233395922a89aec,446.184
64d2779536c4913b8a571efa31b2536903c4e67b,459.554
36487fce907fc9b27f5dec420313f5a9bcda5541,438.2
34e1377ac6ebdeb7643597f696b75fa8ad650fcd,502.011
bb810952683d7e2fecfa039b94ac594ccbda5675,528.292
af4d772c3b035b0b6ee88732ad8f4d1082016bda,430.358
a88054e4ecd2baa4f6a67536ff9ab5a72a773232,444.988
5f54bde80089da382fc511f03286df3e5055286d,434.434
7cd5166d52a98c82381002ab0cb4ea73bbf8d976,509.459
69b4c9886f0b98ca820ce2308b82eaf80c8447f2,484.095
c12bc5ad48c163a8e656bd501d58526c53fd549a,719.945
cc1a22f0429db012932076d5552e429acbb97610,451.822
1051570b5fcd81ad813c1c87ea2956dd4f64eb00,465.162
779ed0118fedfee66e5c4253eab09ddedcdf7300,444.586
5888d7dc571177d09f7d9905011111d23aa7c18f,444.422
d23d0699d496b7e379f9118c95ce581f748a6de8,536.821
b769873bf7302f71a910cdee975c47dbfdee20c0,453.88
2c6e1b5ea567fdac8e1fcdddb331348fc8851bf5,618.705
19d05f1dc0b205cf6c8638bbfc335595ac7bb5a0,578.085
6f60400a1f53a48778f9465c01595cc8c514517f,462.04
06d6f83e37a1a70421c8c8d645386424895e09d6,433.68
428da6554a9a7e9f1a8a968fdc17ede08d92da84,470.746
bd4c79dfc40fa855043cfab3232f55d52ea2ca98,442.453
3f2243044e9df4f1f332ed54af72da3f5614d7ce,518.315
f6ec931c0e86421b1c4c8bdc02d77ae435c1b0d9,412.34
db3a352bdaf9f14477f254265367540b233706a1,504.943
9a19fa424c24bcf26acaff7689426292c304885f,675.515
1be967dd3c730c59f797a28e129633ce5478b933,467.927
6aa0cc0630fd5007fbe484f7af4fbf8f8296da1e,411.422
298d4d6f93ab9d1378e9f46ab1f753bcc1ef0df8,450.662
9b6407639e00cd0db0932036eeb846a9f64c7fd4,492.4
467114815ac851911cb1992f542b11c1bbdf431b,464.421
9eab7eef302e43a59349cce16bf13ec56b5b1650,442.475
744e759e02e8a372617c2f770458538747971cd0,548.937
b356f2bc82b3bff6c0167416c9c6009aeeb51fd5,515.683
a547a9be1ee14d52a566331ea79bef964beeb3ca,414.518
7dd9dcfa7e50cef3e66f05c9675e1ad2f6eaedeb,546.764
2eced8c5dd3a6785f14d726d90b4393c6c362a02,431.44
e69b5d8f8430cd964b40d2e5d0cb6b7d2e80a119,445.579
288045fd157d4286c74728a2b725c53e3b7f7f1a,411.869
d5c3f4bb108d44d14ca73f9aba8482cee6abe766,432.981
d7150a1ebd50d9f117d1111b490a374253bee71c,535.483
e72fa771191b450f9e2e1472f016e33a60c6fb39,436.981
bdd63cf70387e63e12d6ad70539ff891f7b70b0f,504.133
c362cf8c211484fe825398b73f5bf443cd3be5ea,525.395
7a33de3d4f9367374cbdbb6065d63763dab41569,456.326
3401dc2a38ef0c202bf24be95f8ed75ff1fbb29d,448.353
db8c88cd772678403eda0dd67ebd1b5ea36f17cb,529.209
cfcb565c3d3f4f8ead637f0dc257f0dcf72250cf,419.737
ee0885aa265050eeb090874d8fc0efe12ea4c32c,518.984
0a96d84d3a96fc714d88ad71f9a4ca0ddca7c59f,476.599
c5c63de7c53114b50f3ef7b23569d7ce0fd699f5,559.052
aa7a3291afd542100175a10408549056827fe618,414.706
11ee06622b224d5d52075c204c09e9b75325902e,436.965
f706176e67c38998f303eb27cc7ce81f3611e006,626.719
0c33338444f5c0c91f480ff20e060224b70da8cd,431.654
6fcde92b94ac81c3af51fde33ba06e9d42ab33d5,423.575
cd046350ee259cbb89d55848ec3124704b0e5148,446.583
064ce222f55f971ae8f088c60e27c8a028ffeaef,465.472
816f7ef9ce56868b36b8cca7e59f674a9c4154b5,624.64
79441742a493696551c0a9a61c041fa71930c4fb,489.244
039ad14ba4a17c2a9025efe15292de9fe3ce9366,480.45
019b6db049d611b781a82734129785fc5dcae636,484.892
66b4ad25205fc4937200b167c1423878b01fd894,425.497
3fbaf4fb6d46edbafa95c75481085ad8594850f4,429.632
18c844146b8b51bbcee016bec5432bf20aee54bc,436.096
811dcae2887107c5930bb6a68268e5b5a7ba8927,516.881
7890f3989b198da9e6c8587025e413ddf77285af,454.033
4efa255fd41f123305138c3ef75aabd046bcc8df,425.546
33cc5b52551079fc2dc452e140637b4e28dbc611,473.464
145f04ee6d7252b80a2d2c369d0d270184856c09,429.904
d13cf2b05a89155aef3fc85acfc7a33afdf75a8d,487.429
6f1fbc8c32c7a01ec766511a34b269ca7949e458,501.732
ed8c7e4ceb7e7b0560fd808d82df1f9ad9dafdb2,443.277
993859852ec85d1b0e1d9e0a8a412b40dd325900,429.032
d79a552f54f331ba038ecde974731ac33ec99e1d,613.062
0e8aa0e89a491cc4b5ea8df5be8be2e56f92d8bf,456.972
dae8ec06c8d2b4f1acfd4600272ca11e9b360239,472.462
a3c335908946c0df638ce9fa5263bfb506981434,492.39
7d6f8b1d4cbc06a5402308894d57b4c5d3e9d200,454.921
4ed06d726e3468ed98caf7237a28ac97151d2f29,456.236
0487686bc73ee5fb18443ae24cc29f7f154819fb,424.735
3286957d6fb4630935c69e065cb921e8c4cf435d,461.583
b723d556502b54c02accd3a0622748212311a6e6,492.545
a34669a15c14de9dbc442e5e2a63e0b78e26fb4c,436.275
529a467e583579ae150d41d211c16e227df93fe5,409.232
e12266cc580cacf21ced5694e0924b6fb1de5aab,458.542
451a292c7a9c5d1bb693ae66c0ebbf9633f87fa7,456.356
d3c8bd20dd3ac699d01e664262f0cbb4b5bfb1ec,449.12
5ecb8e72da4e5dde4d8555f3ca53e54d0df6ee32,426.425
5f94bb6593b4ee1520976f24492fd47601bfd102,498.491
f8a4e0237c7ed88f91f2a4557f050f9c43181627,412.535
e68a3d79c4b28e3e2cad8acc53316d7448c329db,559.062
e695a440f7be99dcffcaf5a8eb7adfce9bf4a102,453.267
1468ee2dec3aecc3756da26170e8b43b92381a28,466.345
dff569ad73733692cbf1ab607b81063eff0e861d,427.193
6323f0dde023c4f57ca560fbabcda2129d92999f,532.424
136711c00fb986212010ca8ca6e9dab037944c84,426.44
81d184aeefce59624ad0702d9d91398cfd41e6bd,450.225
dc73fa622d84ac8e873bb201260832ce26382baa,434.929
ee60a0c1f91fdb87509ec5bec5a6608013b6e1bf,421.553
ab6ffe01efcbcc7167bb7ed7f952b969329104a4,503.472
ef0c8452c51d4b04253bb4ad3772560d2e9e6794,593.275
c67f68d848b822085a1e92da550c3d21d842f4be,572.156
1527819b9501e8f4e5fbc84b30f1b6e8cf382c91,496.742
0dbc9315dd32d5fd205f4c7a4f9491e811ffdafd,495.12
979d28bc47cf37d02e339b0b939d5caf7d950117,473.81
ce0ca5f8865861c99dc6c0c40ad7829c3a09c86d,552.533
f232caaa870c76363a015d9078745b4b1f1cb4be,442.132
56e79d2ecbfd5c52ac652723077427eddf132226,443.671
6e012b3812b0acefe3ed79b80581fa1f877e998b,450.737
de867b4fb4349ae1ea2ec86828f53d5eb6921367,468.819
b8d0f1da446432ea817dbc27af42cf7b54de7cc4,500.823
cdb6f7e44e4018d972435427662e0c1ff65fa962,408.817
9aca6eda9ddd64cdefb96186afceca5a41594ba1,495.149
d801dd0eafc72629ab3358c402ac22592de3a257,445.178
05025328ff61c6523c0bfd710251ab7fb222137e,431.786
628fe288ac53f69493a3f01e152a286b53ad57ca,605.247
74bc9d1c168a6091bcc4a44b4bdeda14fbb779c8,595.459
d02d1db77d51310743cab6d5293f957bc42c302d,514.356
5a83265b4a5d69bd72fa4cbcaab772cdb6b3f243,457.95
9271ca950410c4b833982f6575814a1b84fa2e44,507.355
5a3107536cfd725d830188faaa8b8465dcd50ff5,517.907
3647197d7dea6d9ff3aaa235df84f213f13fe0bb,447.935
32fcf6f6c4bd90ab814718dc76d38c67d02f0665,487.868
593e88a3d0394a73e593bc0c650041dac6119f9a,491.453
0a38c2fb4ce17c27ce11c36765d8254a0cdc4a53,451.344
e797a24219aa01027b3690444513fba5027af1b7,420.606
c4bf90c160d2326083394a8fbb245ed016c3fd11,464.5
111ba68358cff24e3f56637638ac63c490995e95,499.181
f0c8ab1d002824f33e7cce5874ea7708e89355ea,501.248
b4fe7b49d3708eca0d8940960522c34eb15e3c54,520.163
489533700e5aaf4df4bf2ff5f8a33ae7afcef8f0,494.858
39d40abf6eb0b13552bc0c11c34b3a6c2d077ba6,482.909
ca4ee46725675d1473d3542eb769f598475fe85f,541.671
d803d5c29d6c28e91d22c0b9400abd524a47d8aa,530.419
109aec96dfe7d5da29f94ae235a5fcf7d212fff4,483.268
1121ae56a62e36b97d68f5d893eda095a5f905c9,428.617
852bc5ad7ce26e3d21a4fd1242ce03ceead9622f,420.831
607af564cfc6b236f98c7905532b382a55e45df8,412.994
04758e8f0f8cdb36ba110cc6d464d0193cf6061d,561.346
7742349bb0261548bd288cde89dd1d7232e2d4bc,423.95
a8daac0b88ff689bb31ed5e9c8712b4b2d8481ed,426.878
20c8bab12fb379a3be7009dfea28df6b93e93ff7,450.053
034ef830c6ddf7039456921604df9b1b9f36b672,432.234
cfe5796a470dc7dfee92b593b530bfbed4596154,514.47
493d264d0b22864fdf0348c668e65a0f4ecd6ff7,486.116
82506a66d3a27ec43c73dece6c686e301366a333,423.146
9b5876765d16356eadd1fb72ce4bf868b5a9a6f8,471.889
2897875fa8f9bb7cf301ebddaec650745579727a,601.12
5f24797405feec0644f2812280b34c0fac312f47,467.436
b92a00df35857e1e964b609040127c05ced17c99,646.688
2e6e686a8cf32033cb520b66041aaa0b28e6d16c,427.954
32cc6b16f9d6f2296a58e1f9bd1316520e52d352,516.86
77af6a47f634136ec6c46a1433323ba42764acfb,457.148
1057d036eb86c0b58264fdaf9832fa06a200a1cc,437.987
b59d940982d28fdb23e0227396a8dcb4b4d8b196,493.35
e059864c63b852d5f1f83abdcc538dc25d8a22f4,414.879
c38b93a2528370c165bfd7cedb534455bc6b591a,435.483
1641291857f145251e7ccda4dfe57d31e0ba00dc,441.689
f3eeaff7f7dfbb7475bd9faf6315007df43a5e76,474.641
7975485e77974d548ff07cf8256339fcca7080a1,461.627
746c5e374ca5dc5e24798770ce0c721d883652a4,411.846
fb17ce23125facd0bd44e9f9877590f1999504d6,439.034
bcce6132b635671074348b3b2cd215a676bf06c2,523.251
36f493fa8a43d76bc2d30b4b7f0594652c6de6d8,430.676
78e07697bc76e15d90dcfcb9c2d0a88931b9f72a,437.749
7ff272af1ac0315763dca5da641823a3f66ca54a,500.855
8a5188b0f652cf86b6ccee11ab9a09bd80ce163d,469.658
9d8f21ec4f5cd996aaabd0b974e1bcfde699b4d8,550.742
ddb5b429fe29a19b9fc2c71ba1d9103334f001c9,444.045
a47ccf509526351e7411e5dd132657d6358918d8,453.437
7caf53e4bd0d5c6478d3b3aaafc4fa1ea5c19a4e,471.264
9faeb60bc20c461708bc4a60929bc132c25d7e06,419.892
5e9ec7e30f2e17c885f17175f4d3e8c7b1da4fff,451.239
32b0d6dd43ca6dff5cc423779c4b3f3d92791174,568.09
bce87f2cf83652a5d5710076a901634c7c86cf6f,567.678
973b79021380472f5b851ecef80da0cbc10baf61,451.627
d7aca12cacebea0b2741b12d668a270189728812,418.408
109a9b1e57f7056d0a023c34fb8f411a5a6b4bfc,426.291
66b890eca1ca4794f575d59786c751102d46378b,484.16
4da01681741717af1f606e3da40f468a21398a8a,479.253
6bf6f9858d22590c2995b336c209ecca4cdb1f6b,655.245
eb5b77450ed7c37fa61c785ac509af0982f32800,508.982
c1e9bbbea295199ec16807366430b9dba2af873c,430.414
3362a40c8341fe983d4518c476e7483f680ba809,504.85
1283d5b6b08c0a136b16163c092963258b24fdca,456.493
2984d4be96a90eb532564181c26c3cd6902f9ce4,429.919
2ec8f80d1d9466d6e52981e1cb25635c9f06ed4f,433.29
6b576f72af88a620f0d28b43f4745cd2e00849bf,450.642
0a0c3a10bee415ae2d8a5e70de450e8a94c211be,429.606
ea678e79c66cd787249b5f83864a38fcce037a47,429.409
e9cefaeaf9cfe2ddf162f56ade1d70b8e7d6918c,433.793
827f8adf620e440e9b5c10e965d0bcb9ca3f2515,449.216
b8b8e12ce9e9d4ed8a63cea783c5f0ad0cd4083c,450.511
4cfb522c51dc31d03f8801898a8d41506b065494,467.233
b92d0e89e7a9c536135e7f7086b60784da9958fc,440.914
8ec712ac0fd77e888eb666d726845b5c31420cf1,471.19
ef7c0a6383a034a045009a6307628b3a60e84eff,432.591
c03b4e99ac76b154f5874cc086850f8f5d62c55b,447.126
89f6ee6e4340b03674ffd259ef574fdda7025887,468.611
633f3f9dcb688ae4ab0b54e3895adaa9306459d3,523.906
9890ba872b0c6ab8758117858cf59dbef7daf507,502.498
bb5b0a151d4e722fd6fde7a53f28efd7df8da2b1,480.407
c577a73a80fb16a43bd62e9d239df64d7631eeb5,438.465
